city_name,AQI,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,coord.lon,coord.lat,Year,Month
Gapan,52.01197605,715.1222754,1.385449102,12.19149701,30.67401198,2.564790419,25.90748503,31.38718563,5.439700599,120.9464,15.3072,2024,11
General Santos,47.43712575,458.1764072,0.049461078,3.927005988,23.90754491,0.647784431,8.776946108,9.812994012,3.566646707,125.1717,6.1128,2024,11
General Trias,50.63473054,610.9591018,0.594790419,15.7751497,52.02532934,10.12377246,25.00239521,33.06580838,3.55502994,120.8817,14.3869,2024,11
Gingoog City,53.50299401,295.3011976,0.013473054,0.803113772,42.52263473,0.24754491,2.461257485,2.686766467,0.53497006,125.1167,8.8333,2024,11
Himamaylan,50.16766467,465.8017964,0.136287425,6.387005988,42.15610778,1.495508982,14.49724551,16.42988024,7.238802395,122.8706,10.0989,2024,11
Ilagan,50.01796407,452.7205389,0.598323353,5.112754491,33.71149701,0.691856287,11.00712575,12.58065868,5.380179641,121.8892,17.1485,2024,11
Iligan City,48.90419162,369.4438922,0.058023952,3.921317365,48.02952096,3.203113772,6.675568862,7.553053892,1.309700599,124.4,8.25,2024,11
Iloilo City,48.31137725,472.9573653,0.266706587,6.297365269,29.40640719,1.469461078,12.83730539,14.28311377,5.534311377,122.55,10.75,2024,11
Imus,50.76047904,778.9811976,1.462095808,19.94227545,65.26299401,13.40167665,40.7094012,57.32748503,5.143592814,120.9367,14.4297,2024,11
Iriga City,54.01796407,333.4365868,0.096646707,3.516826347,27.9594012,9.358083832,11.37461078,13.02682635,3.310838323,123.4167,13.4167,2024,11
Isabela,49.34131737,408.428503,0.14502994,5.479820359,46.42137725,1.858982036,11.34532934,13.1691018,5.119101796,122.9888,10.2048,2024,11
Kabankalan,51.20359281,493.9745509,0.115269461,8.835149701,32.00634731,1.705508982,15.43359281,17.08742515,10.77017964,122.8122,9.9889,2024,11
Kidapawan,51.9760479,692.4568263,0.426467066,12.36670659,35.22077844,2.62754491,23.15071856,26.16808383,19.1397006,125.0894,7.0083,2024,11
Koronadal,50.26347305,653.3218563,0.233413174,9.28251497,28.78077844,1.656227545,17.1639521,19.80437126,13.5751497,124.8469,6.5031,2024,11
La Carlota,53.37125749,366.415509,0.098443114,4.681197605,46.55107784,1.968802395,8.880658683,11.0497006,2.953353293,122.9208,10.4233,2024,11
Lamitan,50.1497006,340.7623952,0.046407186,3.339041916,27.17125749,0.736407186,4.481676647,4.879760479,2.653233533,125.7022,6.0872,2024,11
Laoag,51.84431138,264.9805988,0.043473054,1.462814371,51.88161677,0.503293413,4.727365269,6.472814371,0.735449102,120.5936,18.1989,2024,11
Lapu-Lapu City,48.04790419,472.8575449,0.226586826,8.988323353,28.24335329,5.609700599,16.58964072,20.4597006,7.683293413,123.9494,10.3103,2024,11
Las Pi?s,57.16766467,778.9811976,1.462095808,19.94227545,65.26299401,13.40167665,40.7094012,57.32748503,5.143592814,120.9828,14.4506,2024,11
Legazpi City,47.37125749,312.7198802,0.083293413,3.13251497,27.91239521,8.290898204,9.638982036,10.86053892,1.416586826,123.7333,13.1333,2024,11
Ligao,51.50898204,315.0091018,0.040239521,2.585149701,30.63197605,8.768682635,10.41359281,11.50071856,1.229820359,123.5325,13.2403,2024,11
Lipa City,54.86826347,358.0213174,0.209461078,7.618383234,51.17431138,5.655149701,12.4157485,16.17982036,3.193712575,121.1667,13.95,2024,11
Lucena,49.24550898,432.7530539,0.125149701,4.816227545,26.4997006,1.112934132,11.99520958,13.23203593,4.328143713,122.5967,10.8794,2024,11
Maasin,50.21556886,432.7530539,0.125149701,4.816227545,26.4997006,1.112934132,11.99520958,13.23203593,4.328143713,122.4347,10.8925,2024,11
Mabalacat City,51.5508982,479.4534132,0.240299401,8.018323353,33.05646707,2.161257485,16.72958084,19.46892216,5.306706587,120.5736,15.2216,2024,11
Makati City,49.16766467,1494.002695,13.49125749,38.05257485,30.99221557,30.03413174,57.94335329,75.13419162,11.61976048,121.0327,14.5503,2024,11
Malabon,51.79640719,307.9032335,0.061257485,2.597844311,57.02598802,2.267005988,11.45502994,14.25047904,0.857365269,119.9379,15.6361,2024,11
Malaybalay,52.17365269,390.450479,0.055868263,5.596826347,18.72365269,0.92742515,8.301377246,9.913712575,6.954730539,125.0833,8.15,2024,11
Malolos,50.68263473,809.5416168,2.111676647,17.87826347,32.35299401,6.010658683,31.36167665,40.47676647,7.681796407,120.8117,14.8419,2024,11
Mandaluyong City,49.41916168,1494.002695,13.49125749,38.05257485,30.99221557,30.03413174,57.94335329,75.13419162,11.61976048,121.0409,14.5832,2024,11
Mandaue City,49.15568862,472.8575449,0.226586826,8.988323353,28.24335329,5.609700599,16.58964072,20.4597006,7.683293413,123.9333,10.3333,2024,11
Manila,53.71257485,928.0455689,2.494011976,23.1797006,44.14670659,11.04101796,42.5494012,57.06005988,8.573952096,120.9822,14.6042,2024,11
Marawi,53.80239521,640.7297006,0.187305389,12.41898204,28.32580838,2.648023952,21.40724551,24.20580838,21.72389222,124.2928,7.9986,2024,11
Mati,53.18562874,268.4482635,0.040359281,1.571317365,43.06706587,0.720838323,2.441257485,2.729700599,0.298083832,125.4708,9.7339,2024,11
Meycauayan,52.69461078,928.0455689,2.494011976,23.1797006,44.14670659,11.04101796,42.5494012,57.06005988,8.573952096,120.9608,14.7369,2024,11
Mu?z,47.69461078,577.2708982,0.692035928,9.571497006,30.96814371,1.882155689,18.2908982,21.54850299,4.399520958,120.9031,15.7161,2024,11
Naga,47.74251497,270.9768263,0.030419162,1.592934132,34.16700599,4.355568862,7.208263473,8.561736527,0.796706587,123.1814,13.6192,2024,11
Navotas,53.8742515,928.0455689,2.494011976,23.1797006,44.14670659,11.04101796,42.5494012,57.06005988,8.573952096,120.95,14.6667,2024,11
Olongapo,51.74251497,339.8027545,0.06491018,3.658742515,37.22622754,1.70251497,10.9808982,13.14227545,1.481976048,120.2828,14.8292,2024,11
Ormoc,50.34131737,365.3363473,0.115389222,5.981796407,22.52401198,1.718143713,8.314790419,9.925149701,4.691197605,124.6075,11.0064,2024,11
Oroquieta,52.46107784,323.4131138,0.016167665,1.103473054,38.21988024,0.324131737,3.50748503,3.945748503,1.670538922,123.8044,8.4858,2024,11
Ozamiz City,47.58083832,387.5319162,0.052754491,5.24011976,25.77832335,1.152694611,6.123952096,7.219041916,4.692095808,123.8333,8.15,2024,11
Pagadian,54.26946108,476.9247305,0.081137725,6.756287425,19.95796407,1.502874251,10.47664671,11.86149701,10.8754491,123.437,7.8257,2024,11
Palayan City,53.79640719,705.0685629,1.850538922,13.3308982,27.19167665,3.284850299,22.11473054,25.24802395,10.55850299,121.0833,15.55,2024,11
Panabo,46.59281437,444.2460479,0.306407186,8.137724551,20.47467066,2.021976048,8.332814371,9.860479042,3.697844311,125.6842,7.3081,2024,11
Paranaque City,47.90419162,1493.043293,13.48586826,38.04023952,30.99221557,30.01275449,57.90526946,75.08754491,11.60610778,121.0175,14.4816,2024,11
Pasig,49.4251497,1493.043293,13.48586826,38.04023952,30.99221557,30.01275449,57.90526946,75.08754491,11.60610778,121.065,14.587,2024,11
Puerto Princesa City,50.83832335,272.6059281,0.028263473,2.15491018,35.14473054,0.927664671,3.248383234,3.893832335,0.938203593,118.7333,9.7333,2024,11
Quezon City,48.68862275,1090.041557,6.994610778,25.56886228,31.45550898,18.68005988,43.52353293,59.44257485,8.450718563,121.0333,14.6333,2024,11
Roxas,46.1257485,340.4617964,0.184011976,3.131736527,34.21197605,0.447904192,6.575329341,7.733832335,2.556047904,121.6201,17.1189,2024,11
Sagay,50.58083832,283.5688024,0.028682635,1.254550898,46.35437126,0.773293413,5.706047904,6.866526946,0.680179641,123.4242,10.9447,2024,11
Samal,49.06586826,461.3752695,0.268443114,8.982215569,36.47251497,3.142095808,16.41688623,20.08431138,3.424371257,120.5431,14.7678,2024,11
San Carlos,48.41317365,628.0979042,0.896526946,10.3602994,33.42772455,2.179281437,22.46610778,25.61946108,3.547964072,120.8931,15.5448,2024,11
San Fernando,50.82035928,361.8285629,0.062694611,2.611197605,61.20287425,1.437964072,13.51658683,16.07209581,0.971556886,120.3166,16.6159,2024,11
San Jose,51.11377246,315.7083234,0.16760479,2.301916168,31.82263473,0.369461078,6.098383234,7.284550898,2.068383234,121.8712,17.8927,2024,11
San Jose del Monte,47.54491018,577.1007784,1.075449102,12.61586826,30.49754491,5.79005988,21.39359281,30.65766467,6.094371257,121.0453,14.8139,2024,11
San Juan,50.53892216,300.1382036,0.038263473,2.122874251,48.01077844,0.609101796,6.233353293,7.667185629,1.818203593,120.4583,17.7422,2024,11
San Pablo,50.2754491,760.6330539,2.18245509,18.38568862,33.56580838,6.30239521,25.01598802,33.15976048,9.452814371,120.6197,14.9696,2024,11
San Pedro,52.15568862,416.8635928,0.420718563,4.672634731,32.9739521,0.697005988,9.481377246,11.09413174,5.648383234,121.8833,17.2,2024,11
Santa Rosa,50.65269461,628.0979042,0.896526946,10.3602994,33.42772455,2.179281437,22.46610778,25.61946108,3.547964072,120.9378,15.4238,2024,11
Santiago,51.03592814,302.9464671,0.042934132,1.910419162,47.2391018,0.719640719,7.006287425,8.235508982,1.603832335,120.4449,17.2939,2024,11
Santo Tomas,53.05988024,332.6973054,0.145748503,2.916646707,35.52874251,0.440419162,6.278383234,7.353592814,2.076467066,121.7645,17.3997,2024,11
Silay City,49.76047904,325.971497,0.064790419,3.142155689,47.13874251,1.554071856,7.633592814,9.55005988,1.255628743,122.9667,10.8,2024,11
Sipalay,52.45508982,373.551018,0.061736527,4.814071856,40.93143713,1.348862275,8.596227545,9.268323353,4.187844311,122.4042,9.7519,2024,11
Surigao City,53.61676647,268.4482635,0.040359281,1.570838323,43.06281437,0.720419162,2.441137725,2.729520958,0.298083832,125.5,9.75,2024,11
Tabaco,45.2754491,310.9111377,0.072155689,3.842634731,30.19473054,11.31664671,9.210838323,11.06353293,3.414131737,123.7336,13.3586,2024,11
Tabuk,49.77245509,267.1693413,0.02988024,1.371616766,32.28269461,0.264191617,3.806347305,4.381437126,1.162155689,121.4443,17.4189,2024,11
Tacloban City,53.92215569,271.9162874,0.042934132,2.743113772,22.00143713,0.900658683,4.43502994,5.527365269,1.498023952,125,11.25,2024,11
Tacurong,51.23952096,655.5201198,0.468203593,7.428922156,24.41005988,0.912634731,17.5042515,19.2260479,7.917185629,124.6764,6.6925,2024,11
Tagaytay City,47.01796407,488.657006,0.590718563,12.80550898,38.0905988,6.872994012,18.28269461,24.05137725,3.396886228,120.9337,14.1059,2024,11
Taguig,51.95808383,1493.043293,13.48586826,38.04023952,30.99221557,30.01275449,57.90526946,75.08754491,11.60610778,121.0792,14.5243,2024,11
Talisay,50.97005988,254.0377844,0.023113772,1.404371257,36.44670659,1.074491018,5.281556886,6.553532934,0.400538922,122.9226,14.1343,2024,11
Tanauan,51.20958084,593.480479,0.620538922,15.73646707,35.13706587,9.077904192,20.08964072,27.30838323,4.474311377,121.1498,14.0863,2024,11
Tandag,53.1497006,263.001976,0.01760479,1.182934132,21.70203593,0.329640719,2.500778443,3.130598802,1.486047904,126.1986,9.0783,2024,11
Tangub,47.31736527,325.971497,0.064790419,3.142155689,47.13874251,1.554071856,7.633592814,9.55005988,1.255628743,122.9306,10.6339,2024,11
Tanjay,51.19161677,336.015509,0.060419162,3.026407186,26.94311377,0.757125749,8.208802395,9.425688623,5.66491018,123.1583,9.5153,2024,11
Tarlac City,48.08982036,569.8756886,0.681437126,10.80191617,33.71473054,2.586766467,21.4108982,25.3191018,6.487005988,120.5986,15.4889,2024,11
Tayabas,48.5988024,425.7679641,0.192814371,8.445449102,34.05359281,5.135808383,17.32437126,23.54634731,2.340419162,121.5911,14.0289,2024,11
Toledo City,51.16766467,327.4604192,0.056946108,3.609101796,46.24239521,2.360299401,9.931377246,13.32497006,3.845808383,123.6333,10.3833,2024,11
Tuguegarao,45.01796407,346.6782036,0.181616766,2.879041916,32.85041916,0.440239521,7.195329341,8.389221557,2.743952096,121.7269,17.6131,2024,11
Urdaneta,49,647.9253293,1.069820359,13.04257485,39.56011976,3.983832335,24.14227545,27.54131737,6.151616766,120.5711,15.9761,2024,11
Valencia,46.65868263,337.8642515,0.070239521,4.743832335,30.94892216,2.27994012,7.483113772,8.442694611,2.123712575,124.5725,11.1089,2024,11
Valenzuela,49.48502994,927.8656886,2.494011976,23.17047904,44.15311377,11.03317365,42.54449102,57.04874251,8.571317365,120.9667,14.7,2024,11
Victorias,47.4251497,301.0573054,0.039041916,1.983053892,45.63922156,1.267365269,6.174251497,7.459760479,0.979341317,123.0778,10.9,2024,11
Vigan,46.05389222,279.5810778,0.034610778,1.425269461,56.50790419,0.704071856,6.484491018,8.626347305,0.641497006,120.3869,17.5747,2024,11
Zamboanga City,45.99401198,505.0569461,0.347125749,13.20772455,27.69928144,3.327964072,8.311497006,9.028682635,7.43748503,122.0696,6.9135,2024,11
Alaminos,52.2,358.19,0.08,3.88,51.71,1.66,12.65,15.54,2.59,119.9811,16.1561,2024,12
Angeles City,48.67,494.94,0.22,8.84,31.96,3.17,18.43,21.48,6.91,120.5833,15.15,2024,12
Antipolo,53.74,469.19,0.41,6.82,27.82,1.4,11.74,13.76,3.57,121.19,15.6181,2024,12
Bacolod,47.92,258.73,0.02,1.42,33.63,2.07,6.65,7.33,0.93,123.5085,12.2285,2024,12
Bacoor,49.74,778.98,1.46,19.94,65.26,13.4,40.71,57.33,5.14,120.929,14.459,2024,12
Bago City,53.44,366.42,0.1,4.68,46.55,1.97,8.88,11.05,2.95,122.8333,10.5333,2024,12
Baguio,50.92,392.04,0.07,4.2,38.54,1.78,12.98,14.59,2.4,120.5931,16.4164,2024,12
Bais,49.19,336.02,0.06,3.03,26.95,0.76,8.21,9.43,5.66,123.1228,9.5911,2024,12
Balanga,52.38,461.36,0.27,8.98,36.47,3.14,16.42,20.09,3.42,120.5361,14.6761,2024,12
Batac City,49.13,264.98,0.04,1.46,51.88,0.5,4.73,6.47,0.74,120.5649,18.0554,2024,12
Batangas City,48.43,420.17,0.41,15.67,41.55,10.18,16.45,19.31,5.11,121.05,13.75,2024,12
Bayawan,53.17,339.7,0.04,3.43,28.69,0.74,7.74,8.5,3.86,122.8011,9.3636,2024,12
Baybay,52.94,243.48,0.02,0.75,45.75,10.1,5.66,6.54,0.17,123.7135,13.4083,2024,12
Bayugan,47.97,301.65,0.06,2.53,19.29,0.6,4.31,5.01,1.13,125.7675,8.7561,2024,12
Bi?n,54.19,781.22,2.32,23.22,35.99,17.59,27.83,35.42,6.25,121.0807,14.3427,2024,12
Bislig,46.04,388.23,0.16,7.98,27.86,1.51,7.27,8.57,2.02,125.0336,11.0725,2024,12
Bogo,52.49,271.82,0.04,2.48,41.87,1.55,5.66,6.36,0.68,124.0055,11.0517,2024,12
Borongan,49.95,221.83,0.02,1.49,25.85,0.58,2.67,3.56,0.29,125.4319,11.6081,2024,12
Butuan,52.78,305.29,0.02,1.83,30.92,0.4,3.38,3.81,0.85,125.5436,8.9492,2024,12
Cabadbaran,53.38,304.62,0.02,1.77,34.27,0.46,3.2,3.57,0.64,125.5344,9.1236,2024,12
Cabanatuan City,50.97,627.5,0.9,10.35,33.47,2.18,22.45,25.59,3.55,120.9667,15.4833,2024,12
Cabuyao,51.77,781.22,2.32,23.22,35.99,17.59,27.83,35.42,6.25,121.1262,14.2726,2024,12
Cadiz,48.14,284.99,0.03,1.4,46.56,0.84,5.42,6.27,0.94,123.2856,10.9506,2024,12
Cagayan de Oro,51.29,462.03,0.1,5.92,45.72,2.1,10.62,12.34,4.82,124.6472,8.4822,2024,12
Calaca,46.83,361.38,0.3,8.2,45.32,6.36,14.66,18.24,3.2,120.8133,13.9324,2024,12
Calamba,49.2,781.22,2.32,23.22,35.99,17.59,27.83,35.42,6.25,121.1653,14.2117,2024,12
Calapan,51.81,296.19,0.19,5.93,59.91,5.35,9.68,11.37,0.27,121.1803,13.4117,2024,12
Calbayog City,49.28,238.69,0.02,1.1,23.01,5.13,5.98,6.76,0.48,124.6,12.0667,2024,12
Caloocan City,51.57,928.05,2.49,23.18,44.15,11.04,42.55,57.06,8.57,120.9667,14.65,2024,12
Candon,50.41,316.85,0.05,2.1,49.02,0.77,7.84,9.02,1.68,120.4517,17.1947,2024,12
Canlaon,47.74,520.66,0.24,10.76,25.32,2.04,16.53,18.24,9.69,123.1964,10.3864,2024,12
Carcar,47.33,338.67,0.08,5.69,39.63,3.98,10,13.66,5.5,123.6402,10.1061,2024,12
Carmona,48.32,781.22,2.32,23.22,35.99,17.59,27.83,35.42,6.25,121.0576,14.3132,2024,12
Catbalogan,49.6,255.5,0.03,1.52,28.49,1.63,4.63,5.43,1.12,124.8861,11.7753,2024,12
Cauayan,46.85,385.26,0.43,4.81,32.21,0.75,8.52,10.24,9.24,121.7725,16.9347,2024,12
Cavite City,48.86,778.98,1.46,19.94,65.26,13.4,40.71,57.33,5.14,120.9169,14.4825,2024,12
Cebu City,50.43,472.86,0.23,8.99,28.24,5.61,16.59,20.46,7.68,123.8907,10.3167,2024,12
City of Marikina,47.37,1089.8,6.99,25.56,31.48,18.69,43.52,59.44,8.45,121.1,14.6333,2024,12
City of Masbate,51.78,258.73,0.02,1.42,33.63,2.07,6.65,7.33,0.93,123.5833,12.3333,2024,12
City of Passi,49.11,562.09,0.53,8.61,23.4,1.92,18.13,20.36,7.8,122.65,11.15,2024,12
City of Sorsogon,52.31,278.1,0.04,2.24,31.71,5.78,7.52,8.63,1.64,123.9833,12.9833,2024,12
Cotabato,48.63,477.16,0.06,3.55,26.84,0.53,11.04,12.3,3.42,124.2464,7.2236,2024,12
Dagupan,51.1,272.03,0.06,1.68,31.8,0.29,4.22,4.86,1.25,121.5047,17.7061,2024,12
Danao,46.08,323.28,0.09,5.41,37.79,2.79,9.34,10.38,1.83,124.0272,10.5208,2024,12
Dapitan,48.11,472.86,0.23,8.99,28.24,5.61,16.59,20.46,7.68,123.9469,10.2706,2024,12
Dasmari?s,51.45,610.96,0.59,15.78,52.03,10.12,25,33.07,3.56,120.9367,14.3294,2024,12
Davao,51.56,598.82,0.6,15.12,30.73,4.47,12.61,14.56,5.45,125.6128,7.0731,2024,12
Digos,51.39,411.46,0.06,3.27,29.55,0.59,6.94,7.59,1.81,125.3572,6.7497,2024,12
Dipolog,53.41,303.84,0.02,0.93,44.2,0.41,2.87,3.1,0.59,123.3414,8.5894,2024,12
Dumaguete,47.42,317.51,0.04,4.06,34.56,1.91,6.19,7.02,3.91,123.3081,9.3103,2024,12
El Salvador,50.43,338.92,0.02,1.47,45.37,0.71,4.86,5.31,1.79,124.5225,8.5631,2024,12
Escalante,49.7,283.56,0.03,1.25,46.37,0.77,5.71,6.87,0.68,123.4992,10.8403,2024,12
Gapan,52.01,715.12,1.39,12.19,30.67,2.56,25.91,31.39,5.44,120.9464,15.3072,2024,12
General Santos,47.44,458.18,0.05,3.93,23.91,0.65,8.78,9.81,3.57,125.1717,6.1128,2024,12
General Trias,50.63,610.96,0.59,15.78,52.03,10.12,25,33.07,3.56,120.8817,14.3869,2024,12
Gingoog City,53.5,295.3,0.01,0.8,42.52,0.25,2.46,2.69,0.53,125.1167,8.8333,2024,12
Himamaylan,50.17,465.8,0.14,6.39,42.16,1.5,14.5,16.43,7.24,122.8706,10.0989,2024,12
Ilagan,50.02,452.72,0.6,5.11,33.71,0.69,11.01,12.58,5.38,121.8892,17.1485,2024,12
Iligan City,48.9,369.44,0.06,3.92,48.03,3.2,6.68,7.55,1.31,124.4,8.25,2024,12
Iloilo City,48.31,472.96,0.27,6.3,29.41,1.47,12.84,14.28,5.53,122.55,10.75,2024,12
Imus,50.76,778.98,1.46,19.94,65.26,13.4,40.71,57.33,5.14,120.9367,14.4297,2024,12
Iriga City,54.02,333.44,0.1,3.52,27.96,9.36,11.37,13.03,3.31,123.4167,13.4167,2024,12
Isabela,49.34,408.43,0.15,5.48,46.42,1.86,11.35,13.17,5.12,122.9888,10.2048,2024,12
Kabankalan,51.2,493.97,0.12,8.84,32.01,1.71,15.43,17.09,10.77,122.8122,9.9889,2024,12
Kidapawan,51.98,692.46,0.43,12.37,35.22,2.63,23.15,26.17,19.14,125.0894,7.0083,2024,12
Koronadal,50.26,653.32,0.23,9.28,28.78,1.66,17.16,19.8,13.58,124.8469,6.5031,2024,12
La Carlota,53.37,366.42,0.1,4.68,46.55,1.97,8.88,11.05,2.95,122.9208,10.4233,2024,12
Lamitan,50.15,340.76,0.05,3.34,27.17,0.74,4.48,4.88,2.65,125.7022,6.0872,2024,12
Laoag,51.84,264.98,0.04,1.46,51.88,0.5,4.73,6.47,0.74,120.5936,18.1989,2024,12
Lapu-Lapu City,48.05,472.86,0.23,8.99,28.24,5.61,16.59,20.46,7.68,123.9494,10.3103,2024,12
Las Pi?s,57.17,778.98,1.46,19.94,65.26,13.4,40.71,57.33,5.14,120.9828,14.4506,2024,12
Legazpi City,47.37,312.72,0.08,3.13,27.91,8.29,9.64,10.86,1.42,123.7333,13.1333,2024,12
Ligao,51.51,315.01,0.04,2.59,30.63,8.77,10.41,11.5,1.23,123.5325,13.2403,2024,12
Lipa City,54.87,358.02,0.21,7.62,51.17,5.66,12.42,16.18,3.19,121.1667,13.95,2024,12
Lucena,49.25,432.75,0.13,4.82,26.5,1.11,12,13.23,4.33,122.5967,10.8794,2024,12
Maasin,50.22,432.75,0.13,4.82,26.5,1.11,12,13.23,4.33,122.4347,10.8925,2024,12
Mabalacat City,51.55,479.45,0.24,8.02,33.06,2.16,16.73,19.47,5.31,120.5736,15.2216,2024,12
Makati City,49.17,1494,13.49,38.05,30.99,30.03,57.94,75.13,11.62,121.0327,14.5503,2024,12
Malabon,51.8,307.9,0.06,2.6,57.03,2.27,11.46,14.25,0.86,119.9379,15.6361,2024,12
Malaybalay,52.17,390.45,0.06,5.6,18.72,0.93,8.3,9.91,6.95,125.0833,8.15,2024,12
Malolos,50.68,809.54,2.11,17.88,32.35,6.01,31.36,40.48,7.68,120.8117,14.8419,2024,12
